GPP_cedar,GPP_fluxsat,GPP_zhang,GPP_MOD17A3HGF,GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,SIFOCO2,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Ndepo,LAI,BIOMASS,longitude,latitude,indRows,indCols,Region,randomNum
8.39,8.64,7.72602739726027,7.86301369863014,0.4252,0.8872,0.395,0.376,0.372,133,13344,2244,29928,2415,512,15100,73,3400,3418,4302,11947,402,24290211,58,31293,-56.1812079346822,-5.86967844093695,47,222,1,0.612577938018737
8.29,8.56,7.67123287671233,7.86301369863014,0.4264,0.8913,0.39,0.376,0.374,247,13815,2557,29885,2358,505,15296,77,3318,3387,4326,12241,402,25935617,58,29289,-56.1812079346822,-6.4286954353119,48,222,1,0.0403466761149135
8.3,8.6,7.83561643835616,7.89041095890411,0.4457,0.9254,0.405,0.38,0.384,250,14520,2720,29891,2345,504,15371,80,3245,3279,4447,12329,340,26853797,59,28617,-56.1812079346822,-6.98771242968684,49,222,1,0.047968059894246
8.23,8.57,7.83561643835616,7.86301369863014,0.4445,0.93,0.395,0.376,0.381,255,15239,2720,29889,2307,502,15437,80,3036,3350,4556,12340,340,28707359,59,26950,-56.1812079346822,-7.54672942406179,50,222,1,0.457422464301943
8.25,8.3,7.89041095890411,7.6986301369863,0.4495,0.9444,0.4,0.372,0.383,394,14948,2773,29819,2182,363,15660,83,2628,3583,4633,12078,402,30688463,59,26030,-56.1812079346822,-8.10574641843674,51,222,1,0.819527155586555
8.09,8.28,7.75342465753425,7.53424657534247,0.4389,0.939,0.39,0.364,0.372,336,14552,2716,29821,2637,383,15645,84,2312,3707,4619,11911,255,33674225,58,24656,-56.1812079346822,-8.66476341281169,52,222,1,0.698851985384549
8.07,8.06,7.61643835616438,7.36986301369863,0.4477,0.9542,0.395,0.364,0.376,202,15321,2482,29896,2255,349,15747,86,2337,3868,4519,11874,389,35393861,59,25879,-56.1812079346822,-9.22378040718663,53,222,1,0.549944778668122
8.63,7.02,8.49315068493151,7.42465753424658,0.5167,1.0691,0.46,0.408,0.423,262,15763,2386,29920,2080,487,15884,94,2416,3666,4900,11600,389,38869352,61,25283,-56.1812079346822,-9.78279740156158,54,222,1,0.200925703694596
8.67,7.17,8.52054794520548,7.36986301369863,0.5219,1.0779,0.465,0.412,0.425,278,15873,2305,29912,2057,486,16021,98,2400,3650,4950,11150,389,43413017,59,23850,-56.1812079346822,-10.3418143959365,55,222,1,0.637987234719788
8.34,6.85,7.91780821917808,7.6986301369863,0.4665,1.0195,0.415,0.368,0.386,325,15827,2568,29894,1919,479,16221,99,2014,3800,4685,11571,135,46263899,59,22742,-56.1812079346822,-10.9008313903115,56,222,1,0.0453295100982313
7.94,7.12,7.47945205479452,7.50684931506849,0.4351,0.9735,0.385,0.344,0.367,336,16021,2758,29864,2070,484,16101,94,2142,3728,4628,11185,135,52054034,58,21057,-56.1812079346822,-11.4598483846864,57,222,1,0.720745666531769
7.6,7.31,7.15068493150685,7.47945205479452,0.4137,0.9431,0.365,0.324,0.356,314,15693,2723,29851,1906,485,16049,94,2100,3900,4500,11000,318,55603119,58,21300,-56.1812079346822,-12.0188653790614,58,222,1,0.42430446049819
7.75,6.79,7.3972602739726,7.47945205479452,0.4202,0.975,0.375,0.332,0.346,326,14404,2266,29855,1708,476,16362,99,2040,4020,4620,11100,318,44973557,56,19960,-56.1812079346822,-13.1368993678113,60,222,1,0.515791060957365
7.81,6.19,7.42465753424658,7.56164383561644,0.4238,0.9947,0.375,0.332,0.344,402,14021,2236,29828,1613,470,16352,93,2150,3950,4700,10450,318,37616878,56,20450,-56.1812079346822,-13.6959163621862,61,222,1,0.91128073571204
8.07,5.88,7.50684931506849,7.50684931506849,0.4212,0.9926,0.38,0.344,0.357,462,13639,2143,29824,1637,276,16268,93,2225,3825,4850,11400,318,35751393,56,19000,-56.1812079346822,-14.2549333565612,62,222,1,0.749633768749228
8.55,6.12,7.23287671232877,8.68493150684932,0.3838,0.7249,0.395,0.364,0.357,9,4414,776,29929,2026,495,15690,60,2680,3342,4422,12268,340,8852955,58,20166,-55.6221909403073,5.86967844093695,26,223,1,0.962074885669124
8.56,7.74,6.73972602739726,8.35616438356164,0.3567,0.6922,0.37,0.348,0.344,14,4602,843,29915,1886,491,15900,62,2552,3408,4440,12687,340,10738562,57,26379,-55.6221909403073,5.310661446562,27,223,1,0.757375036882871
8.61,8.4,6.73972602739726,8.79452054794521,0.3605,0.7093,0.39,0.364,0.356,80,4626,824,29906,1978,476,15664,65,2874,3607,4662,13074,340,9374144,57,30738,-55.6221909403073,4.75164445218705,28,223,1,0.438088029272259
8.7,8.87,6.82191780821918,8.93150684931507,0.3624,0.7267,0.4,0.372,0.365,177,4555,904,29896,1939,528,15632,66,3119,3578,4552,12957,340,11510599,57,28456,-55.6221909403073,4.19262745781211,29,223,1,0.455497175954669
8.72,8.93,6.71232876712329,8.93150684931507,0.3578,0.7303,0.4,0.372,0.364,229,4519,904,29858,2082,546,15240,68,3066,3572,4552,13075,340,12061346,56,27497,-55.6221909403073,3.63361046343716,30,223,1,0.511582849213175
8.62,8.86,6.54794520547945,8.93150684931507,0.3451,0.7218,0.39,0.364,0.358,288,4507,982,29845,2099,553,15207,70,3347,3652,4641,12779,340,12255904,56,26915,-55.6221909403073,3.07459346906221,31,223,1,0.233610094154093
8.59,8.44,6.41095890410959,8.87671232876712,0.3367,0.7199,0.38,0.36,0.348,425,4509,910,29808,2052,510,15183,69,3752,3583,4654,12216,340,12245847,56,26858,-55.6221909403073,2.51557647468726,32,223,1,0.439686691027036
8.72,8.23,6.38356164383562,8.9041095890411,0.349,0.7452,0.4,0.376,0.358,361,4698,888,29804,1828,428,15617,77,3952,3285,4618,11981,340,12062148,56,28279,-55.6221909403073,1.95655948031232,33,223,1,0.144217788598874
8.73,7.96,6.9041095890411,8.84931506849315,0.3809,0.797,0.425,0.388,0.377,346,4937,727,29825,1873,409,15691,78,3713,3303,4552,11501,340,11974307,58,27339,-55.6221909403073,1.39754248593737,34,223,1,0.523388239374593
8.75,8.31,6.93150684931507,8.68493150684932,0.3872,0.8079,0.42,0.388,0.377,331,5105,754,29834,1862,480,15630,79,3846,3287,4521,12222,340,12004662,58,26981,-55.6221909403073,0.838525491562421,35,223,1,0.403795235679158
8.73,8.76,7.01369863013699,8.65753424657534,0.3886,0.81,0.41,0.384,0.373,283,5367,825,29833,1873,492,15678,80,3795,3321,4524,12226,340,12276271,59,27397,-55.6221909403073,0.279508497187474,36,223,1,0.0549636457111743
8.61,8.79,7.12328767123288,8.57534246575342,0.3972,0.8171,0.405,0.376,0.363,270,5741,851,29836,1882,491,15686,79,3640,3338,4523,11824,402,12411618,59,28746,-55.6221909403073,-0.279508497187474,37,223,1,0.364322176409065
8.66,8.56,7.28767123287671,8.52054794520548,0.4067,0.8271,0.405,0.376,0.368,187,6268,997,29860,2063,431,15639,72,3419,3441,4484,11747,402,13640984,60,28385,-55.6221909403073,-0.838525491562421,38,223,1,0.0985759762700023
8.5,8.06,7.20547945205479,8.24657534246575,0.3999,0.8084,0.39,0.36,0.36,65,7321,858,29930,2273,459,15673,68,2957,3513,4352,11376,402,16093451,60,22184,-55.6221909403073,-1.39754248593737,39,223,1,0.609968849395632
8.61,7.5,7.75342465753425,7.72602739726027,0.4149,0.8469,0.42,0.384,0.379,89,9706,872,29999,3020,440,15580,67,3330,3287,4295,11989,389,18446541,57,23749,-55.6221909403073,-2.51557647468726,41,223,1,0.223400836386824
8.56,8.14,7.64383561643836,7.78082191780822,0.4018,0.8293,0.41,0.376,0.37,87,10352,1052,29961,2804,475,15251,64,3468,3401,4242,12139,389,21258318,57,26983,-55.6221909403073,-3.07459346906221,42,223,1,0.580666414744323
8.46,8.28,7.50684931506849,7.83561643835616,0.3921,0.8189,0.4,0.372,0.373,91,11246,1396,29943,2494,476,15149,53,3362,3251,4207,12120,389,21803639,57,29920,-55.6221909403073,-3.63361046343716,43,223,1,0.330510147112465
8.31,8.55,7.72602739726027,7.91780821917808,0.4098,0.8509,0.385,0.368,0.366,63,12184,1657,29922,2243,479,15082,58,3900,3300,4500,11100,402,21804720,57,28400,-55.6221909403073,-4.19262745781211,44,223,1,0.746494719412165
8.33,8.81,7.91780821917808,7.94520547945205,0.418,0.866,0.395,0.376,0.374,130,12307,1941,29874,2287,508,15048,67,3574,3414,4331,11337,402,22909959,58,30910,-55.6221909403073,-4.75164445218705,45,223,1,0.781606758802573
8.32,8.71,7.80821917808219,7.94520547945205,0.4212,0.8776,0.395,0.38,0.376,153,12255,2014,29882,2236,508,15222,72,3489,3472,4252,12121,402,23888286,58,31396,-55.6221909403073,-5.310661446562,46,223,1,0.119134526308894
8.39,8.81,7.83561643835616,7.91780821917808,0.4353,0.9052,0.4,0.38,0.379,143,12803,2175,29883,2354,510,15256,74,3410,3508,4322,12011,402,25858174,59,30181,-55.6221909403073,-5.86967844093695,47,223,1,0.430988738781785
8.31,8.67,7.86301369863014,7.86301369863014,0.443,0.9205,0.405,0.384,0.383,243,13539,2464,29897,2338,505,15389,78,3206,3390,4384,12293,389,27767096,59,29409,-55.6221909403073,-6.4286954353119,48,223,1,0.145344323460251
8.34,8.7,8.08219178082192,7.89041095890411,0.4599,0.9529,0.415,0.388,0.393,257,14695,2745,29894,2224,500,15474,79,3141,3366,4463,12205,389,28651148,60,28980,-55.6221909403073,-6.98771242968684,49,223,1,0.0995088163553153
8.31,8.66,8.02739726027397,7.86301369863014,0.4579,0.952,0.41,0.384,0.388,272,15396,2745,29887,2277,500,15568,80,3015,3382,4607,12342,389,30364641,60,27940,-55.6221909403073,-7.54672942406179,50,223,1,0.513675451399273
8.36,8.41,8.08219178082192,7.64383561643836,0.4668,0.9725,0.415,0.384,0.396,327,15476,2755,29880,2119,482,15789,83,2685,3564,4732,12174,389,32147673,59,26463,-55.6221909403073,-8.10574641843674,51,223,1,0.185054526935119
8.19,8.2,7.91780821917808,7.64383561643836,0.4502,0.9563,0.4,0.368,0.38,503,14803,2856,29823,1889,336,15702,84,2374,3733,4665,11771,255,34517267,59,25237,-55.6221909403073,-8.66476341281169,52,223,1,0.725277406636172
7.98,7.96,7.64383561643836,7.53424657534247,0.4402,0.9511,0.385,0.352,0.367,293,14729,2585,29826,2248,367,15757,85,2282,3787,4647,11875,255,35821470,58,24045,-55.6221909403073,-9.22378040718663,53,223,1,0.0386088369531696
8.26,6.86,8,7.45205479452055,0.4732,1.0072,0.415,0.372,0.382,273,15561,2411,29886,2164,385,16063,91,2273,3852,4673,11973,389,38469007,60,25736,-55.6221909403073,-9.78279740156158,54,223,1,0.175246858698871
8.46,6.43,8.16438356164384,7.56164383561644,0.4766,1.0341,0.43,0.38,0.391,291,15991,2491,29891,1828,478,16304,97,2200,3566,4633,11466,135,46528946,58,20733,-55.6221909403073,-10.9008313903115,56,223,1,0.848634144764767
8.23,6.83,7.91780821917808,7.6986301369863,0.4698,1.0296,0.415,0.364,0.381,375,15960,2630,29877,1861,481,16164,93,2000,3600,4600,11600,135,53532693,59,21300,-55.6221909403073,-11.4598483846864,57,223,1,0.829908835067938
8.35,7.03,7.04109589041096,8.71232876712329,0.3686,0.7022,0.38,0.352,0.347,8,4228,776,29920,2049,618,15286,57,2678,3282,4428,12128,340,8729159,57,18510,-55.0631739459323,5.86967844093695,26,224,1,0.203961588322897
8.33,7.71,6.63013698630137,8.46575342465753,0.3452,0.6821,0.365,0.344,0.339,18,4329,843,29900,2040,503,15817,59,2824,3360,4506,12601,340,10522171,57,27970,-55.0631739459323,5.310661446562,27,224,1,0.487527623521674
8.47,7.32,6.46575342465753,8.9041095890411,0.3524,0.6968,0.375,0.352,0.349,99,4321,824,29948,1946,248,15387,71,2959,3442,4702,12702,340,7535779,57,31672,-55.0631739459323,4.75164445218705,28,224,1,0.53543582114243
8.57,8.61,6.65753424657534,9.06849315068493,0.3492,0.7081,0.385,0.36,0.354,137,4336,904,29902,1911,481,15599,69,2992,3550,4575,13195,340,11409539,58,30568,-55.0631739459323,4.19262745781211,29,224,1,0.195502353530067
8.6,8.78,6.46575342465753,8.98630136986301,0.3395,0.7053,0.38,0.356,0.352,144,4351,904,29880,1891,530,15326,73,3220,3662,4539,13141,340,12153803,56,28806,-55.0631739459323,3.63361046343716,30,224,1,0.914186767112513
8.6,8.77,6.43835616438356,8.98630136986301,0.3385,0.7122,0.38,0.356,0.349,201,4378,982,29824,2009,511,15240,71,3854,3745,4595,12134,340,12409989,55,28147,-55.0631739459323,3.07459346906221,31,224,1,0.2827732453398
8.69,8.92,6.49315068493151,8.98630136986301,0.3414,0.7301,0.39,0.368,0.356,345,4371,910,29778,2052,512,15213,68,4044,3530,4570,12010,340,12484033,55,26947,-55.0631739459323,2.51557647468726,32,224,1,0.951048404969743
8.72,8.49,6.65753424657534,8.93150684931507,0.353,0.7558,0.405,0.38,0.364,497,4492,888,29807,1859,490,15491,76,4030,3190,4539,11699,340,12367659,57,27201,-55.0631739459323,1.95655948031232,33,224,1,0.683168328899385
8.69,8.53,6.82191780821918,8.87671232876712,0.3605,0.7727,0.41,0.384,0.37,356,4676,727,29820,1854,480,15560,78,3878,3208,4513,11708,340,12312468,57,27129,-55.0631739459323,1.39754248593737,34,224,1,0.617910093228535
8.72,8.71,6.84931506849315,8.82191780821918,0.3702,0.7887,0.41,0.384,0.37,347,4891,754,29795,1852,495,15538,77,4044,3398,4505,11956,340,12372106,58,27776,-55.0631739459323,0.838525491562421,35,224,1,0.548731838670029
8.72,8.93,6.79452054794521,8.79452054794521,0.3662,0.7857,0.405,0.38,0.364,341,5145,825,29777,1893,495,15573,75,3932,3329,4568,11972,340,12630250,58,28870,-55.0631739459323,0.279508497187474,36,224,1,0.777954095668881
8.76,8.85,6.98630136986301,8.82191780821918,0.3841,0.8112,0.415,0.388,0.372,347,5448,851,29778,1787,489,15651,76,3817,3255,4606,11744,340,12758850,58,28195,-55.0631739459323,-0.279508497187474,37,224,1,0.233193059959588
8.68,8.57,7.17808219178082,8.6027397260274,0.4031,0.831,0.415,0.384,0.375,310,5902,997,29837,1951,493,15685,71,3495,3361,4580,11582,402,13986598,59,24861,-55.0631739459323,-0.838525491562421,38,224,1,0.116576197602689
8.52,8.1,7.17808219178082,8.24657534246575,0.4024,0.8197,0.4,0.364,0.361,144,6889,858,29908,2291,461,15691,69,3225,3498,4459,11453,402,16904882,60,23334,-55.0631739459323,-1.39754248593737,39,224,1,0.353428164494115
8.76,6.76,7.61643835616438,7.97260273972603,0.4095,0.8433,0.425,0.384,0.372,70,9330,872,30052,3320,277,16020,79,3452,3389,4247,12200,389,15752424,58,21794,-55.0631739459323,-2.51557647468726,41,224,1,0.0996200662581027
8.57,7.31,7.61643835616438,7.91780821917808,0.3943,0.8239,0.41,0.384,0.361,97,10239,1052,30001,2820,356,15304,73,3647,3405,4295,11550,402,19650591,57,28150,-55.0631739459323,-3.07459346906221,42,224,1,0.380836945553942
8.39,8.03,7.64383561643836,7.94520547945205,0.4026,0.8371,0.405,0.376,0.374,114,11145,1396,29895,2478,515,15260,59,3609,3448,4260,11796,402,21030832,58,32192,-55.0631739459323,-3.63361046343716,43,224,1,0.977993018254794
8.49,8.39,8,8.02739726027397,0.4241,0.8714,0.42,0.392,0.391,92,11732,1657,29880,2258,510,15204,61,3684,3539,4336,10797,402,22662420,58,31450,-55.0631739459323,-4.19262745781211,44,224,1,0.614111076914419
8.33,9,7.91780821917808,8.02739726027397,0.4184,0.8696,0.4,0.38,0.377,237,11497,1941,29890,2116,504,15097,71,3559,3625,4361,11548,402,23247654,58,31490,-55.0631739459323,-4.75164445218705,45,224,1,0.575922494252192
8.37,9.03,8.05479452054795,7.97260273972603,0.4332,0.8991,0.41,0.388,0.382,226,11837,2014,29886,2235,506,15303,73,3457,3557,4300,11951,402,24267883,59,31092,-55.0631739459323,-5.310661446562,46,224,1,0.449712513017651
8.39,9,8.10958904109589,7.94520547945205,0.444,0.9186,0.41,0.392,0.387,233,12516,2175,29882,2263,506,15376,76,3378,3475,4356,12133,389,26321701,59,30613,-55.0631739459323,-5.86967844093695,47,224,1,0.445774079720046
8.47,8.85,8.3013698630137,7.91780821917808,0.4619,0.948,0.42,0.4,0.398,251,13288,2464,29897,2174,500,15449,80,3175,3551,4392,12385,389,28308370,60,31144,-55.0631739459323,-6.4286954353119,48,224,1,0.407442294041293
8.43,8.48,8.24657534246575,7.86301369863014,0.4615,0.9566,0.415,0.396,0.398,247,14300,2745,29894,2192,499,15495,80,2955,3645,4436,12721,389,29221077,60,30930,-55.0631739459323,-6.98771242968684,49,224,1,0.898586240438299
8.32,8.54,8.05479452054795,7.86301369863014,0.457,0.9528,0.405,0.38,0.385,259,14480,2745,29879,2285,499,15559,81,2933,3536,4500,12344,389,30986998,59,27508,-55.0631739459323,-7.54672942406179,50,224,1,0.416341549236607
8.56,8.5,8.68493150684932,7.72602739726027,0.5012,1.032,0.445,0.408,0.415,296,14840,2755,29880,2218,495,15827,82,2600,3800,4700,11700,389,32784413,60,27800,-55.0631739459323,-8.10574641843674,51,224,1,0.680155814774734
8.35,8.08,8.10958904109589,7.80821917808219,0.4615,0.9743,0.41,0.376,0.386,423,14876,2856,29856,1895,477,15831,84,2412,3775,4703,11645,389,34896465,59,25151,-55.0631739459323,-8.66476341281169,52,224,1,0.0359558849342771
8.06,7.87,7.78082191780822,7.83561643835616,0.4402,0.9483,0.39,0.356,0.369,441,14319,2585,29804,2227,252,15849,89,2327,3791,4705,11678,135,36002164,58,23672,-55.0631739459323,-9.22378040718663,53,224,1,0.178071270927471
8.17,7.12,8.13698630136986,7.64383561643836,0.4682,0.9999,0.415,0.372,0.385,296,15101,2411,29885,2037,372,16128,98,2620,3900,4780,12100,135,38254055,60,25900,-55.0631739459323,-9.78279740156158,54,224,1,0.0939088173022644
8.23,7.35,8.05479452054795,7.75342465753425,0.4668,1.037,0.41,0.368,0.386,294,16153,2491,29856,1978,482,16123,93,2250,3912,4650,11637,135,46090051,60,23162,-55.0631739459323,-10.9008313903115,56,224,1,0.12519619721918
8.11,7.32,7.78082191780822,7.78082191780822,0.455,1.0246,0.4,0.356,0.379,354,15871,2630,29871,1843,480,16097,94,2300,3800,4627,11054,135,53094580,59,22563,-55.0631739459323,-11.4598483846864,57,224,1,0.188528968939945
8.09,7.41,7.80821917808219,7.75342465753425,0.4455,1.023,0.39,0.356,0.372,358,15738,2575,29862,1720,475,16141,94,2353,3846,4646,11226,318,57747499,57,23446,-55.0631739459323,-12.0188653790614,58,224,1,0.465440773578037
7.99,6.99,7.58904109589041,7.72602739726027,0.4441,1.0262,0.395,0.356,0.373,366,16040,2254,29848,1729,475,16220,94,2350,3950,4750,11300,318,55036618,57,21700,-55.0631739459323,-12.5778823734363,59,224,1,0.171773402572559
7.87,6.5,7.58904109589041,7.72602739726027,0.4323,1.0235,0.38,0.34,0.349,388,15205,2254,29833,1711,474,16320,93,2316,3750,4733,11066,318,48009478,57,21050,-55.0631739459323,-13.1368993678113,60,224,1,0.521053744200958
8.36,7.23,7.28767123287671,9.04109589041096,0.3818,0.7214,0.39,0.36,0.353,5,4221,940,29904,2271,533,15565,55,2892,3319,4368,11919,340,7947541,58,19384,-54.5041569515574,5.86967844093695,26,225,1,0.6752911763543
8.41,7.94,6.54794520547945,8.41095890410959,0.3443,0.6835,0.36,0.34,0.334,17,4272,1108,29887,2104,548,15733,56,2972,3312,4490,12522,340,10165730,56,29157,-54.5041569515574,5.310661446562,27,225,1,0.868889720530305
8.5,7.59,6.3013698630137,8.6027397260274,0.3373,0.6811,0.355,0.34,0.334,89,4257,931,29892,1758,531,15321,66,3160,3457,4705,12591,340,9834132,55,31157,-54.5041569515574,4.75164445218705,28,225,1,0.756936934744046
8.6,8.41,6.41095890410959,8.76712328767123,0.3433,0.6968,0.375,0.348,0.343,106,4301,886,29872,1812,533,15473,68,3291,3498,4598,12639,340,11513775,56,31330,-54.5041569515574,4.19262745781211,29,225,1,0.984231752489205
8.54,8.51,6.35616438356164,8.87671232876712,0.3321,0.6922,0.365,0.344,0.341,169,4340,886,29886,1877,505,15351,74,3402,3465,4509,12905,340,12332886,56,30539,-54.5041569515574,3.63361046343716,30,225,1,0.219840023488755
8.58,8.75,6.43835616438356,8.79452054794521,0.3358,0.7091,0.38,0.356,0.35,190,4373,907,29867,1905,507,15281,74,3578,3598,4522,12683,340,12688067,55,28241,-54.5041569515574,3.07459346906221,31,225,1,0.17299855767028
8.66,8.96,6.54794520547945,8.73972602739726,0.3447,0.7331,0.395,0.368,0.363,378,4410,939,29833,1915,507,15268,72,3931,3502,4564,12026,340,12964383,54,27086,-54.5041569515574,2.51557647468726,32,225,1,0.922727967771878
8.62,8.96,6.54794520547945,8.79452054794521,0.3428,0.738,0.39,0.368,0.362,391,4536,796,29826,1811,498,15399,79,4044,3203,4561,12277,340,13052164,55,27634,-54.5041569515574,1.95655948031232,33,225,1,0.898937259860698
8.66,8.93,6.54794520547945,8.76712328767123,0.3482,0.7526,0.395,0.372,0.361,368,4701,779,29828,1835,498,15450,80,4038,3229,4527,11983,340,13097523,56,28578,-54.5041569515574,1.39754248593737,34,225,1,0.377197441842611
8.67,8.97,6.71232876712329,8.82191780821918,0.3538,0.7673,0.4,0.376,0.364,382,4934,835,29817,1820,495,15495,78,4067,3477,4534,12133,340,13303989,57,28622,-54.5041569515574,0.838525491562421,35,225,1,0.137198561191727
8.75,8.89,6.95890410958904,8.82191780821918,0.3673,0.7905,0.415,0.396,0.381,421,5221,812,29778,1874,496,15538,74,3886,3385,4537,12125,340,13644443,57,26915,-54.5041569515574,0.279508497187474,36,225,1,0.142253734790729
8.87,8.87,7.0958904109589,8.79452054794521,0.3841,0.8133,0.425,0.416,0.392,423,5531,766,29790,1768,493,15627,74,3845,3382,4566,11794,340,13814162,57,25585,-54.5041569515574,-0.279508497187474,37,225,1,0.00677180636250008
8.67,8.42,7.04109589041096,8.52054794520548,0.3909,0.8175,0.415,0.388,0.377,343,5911,780,29812,1646,486,15567,72,3629,3363,4559,11535,402,14999647,57,27309,-54.5041569515574,-0.838525491562421,38,225,1,0.807929724586047
8.67,8,7.28767123287671,8.21917808219178,0.3959,0.8276,0.42,0.384,0.376,175,6721,715,29843,2181,483,15670,69,3515,3441,4555,11323,402,17932375,58,28478,-54.5041569515574,-1.39754248593737,39,225,1,0.82480553691314
8.42,8.53,7.47945205479452,8.16438356164384,0.3727,0.7956,0.4,0.364,0.346,33,9060,861,30002,2716,391,16313,71,4300,3300,4300,10900,389,16063717,58,23700,-54.5041569515574,-2.51557647468726,41,225,1,0.914956174385026
