Area,DEMmean,NDVImean,SLOPEmean,rain_1months_mm,rain_3months_mm,tempMean_1M,temp_fire_C,windSpeedMax,windSpeedMean,temp_fire_C_2InitDays,windSpeedMax_2InitDays,windSpeedMean_2InitDays,duration,durationLog,random,Y
43,3.54922580718994,5038.5,0.0093042403459549,0.000668510834859859,0.00140146982220557,25.4420775307549,24.6547709994846,2.58146271620722,2.25784311819485,24.4323097229004,2.58146271620722,2.29034738589684,3,1.38629436111989,0.00182859356661458,2.37490575457367
43,282.105560302734,6793,1.27252173423767,0.00100470997993796,0.00125914624409873,24.6517313147104,22.188160832723,2.18744166037366,2.16050678612538,22.188160832723,2.18744166037366,2.16050678612538,2,1.09861228866811,0.00188352339673281,2.66258782702545
43,607.997497558594,1923,0.0865274369716644,2.83629887896097e-05,0.00102034350367219,30.6261989593506,29.9269197146098,5.91985442293627,5.22775023531793,31.0283097585043,5.91985442293627,5.91788359751617,4,1.6094379124341,0.00190917196239759,2.15176220325946
43,714.0498046875,6251,2.68002843856812,0.112971089113842,0.291398532272531,15.6607420815362,17.3341785430908,1.39175710006883,0.854062511527161,16.6423275629679,1.39175710006883,1.197990817731,3,1.38629436111989,0.00192547276387811,2.37490575457367
43,338.423522949219,662,0.0471154637634754,0.0640517948458523,0.110111124927791,-3.82265656173865,0.709599113464378,2.19488090573352,1.56725787219311,0.709599113464378,2.19488090573352,1.56725787219311,2.00003555555556,1.09862414044973,0.0019642128332511,2.66257597524383
43,27.0562591552734,5482.5,0.0350329801440239,0.074431773579839,0.126625755131531,24.8122697727654,15.6343850453695,4.01896971770535,3.1936813662797,15.7849060058594,4.01896971770535,3.18732846344446,3,1.38629436111989,0.0019791937291338,2.37490575457367
43,44.5922164916992,5208,0.0675132051110268,0.0602266181920186,0.222055841246622,20.9582454469469,24.5475994110108,1.65644507871029,1.65644507871029,22.9563321431478,1.82430264821536,1.74037386346282,1,0.693147180559945,0.00209803345287352,3.06805293513362
43,77.0868148803711,6485,0.0253293439745903,0.0537155937466451,0.268923475895985,23.8603286415018,26.4259086608887,3.09489953736448,2.01581345312512,26.0767529169719,3.09489953736448,2.76379566279541,4,1.6094379124341,0.00210959922931164,2.15176220325946
43,6.69237804412842,3286,0.0447568781673908,0.0100946636943391,0.103065532024889,23.3199510348741,27.2021690368653,2.47256139772074,1.46281546415999,27.2021690368653,2.47256139772074,1.46281546415999,2,1.09861228866811,0.00221034066975445,2.66258782702545
43,82.5786056518555,5035.5,0.0246829763054848,0.0999232488609323,0.231888739850827,18.0436699446811,15.4506097793579,2.00210326758628,1.72234632397208,15.4506097793579,2.00210326758628,1.72234632397208,2,1.09861228866811,0.0022123682839712,2.66258782702545
43,170.082641601562,4741,0.0793931782245636,0.0239201540430436,0.179621088603863,25.703408546858,23.0617176055908,1.58770067803177,1.45287483495685,23.0617176055908,1.58770067803177,1.45287483495685,2,1.09861228866811,0.00223490508660229,2.66258782702545
43,455.1494140625,3287,0.465958297252655,0.000528114387506662,0.0188348418433364,19.8562769148086,15.8156230926514,1.95032555096701,1.53594082931024,18.6893856684367,1.95032555096701,1.85517837999501,5,1.79175946922805,0.00225653195504449,1.96944064646551
43,3.07588505744934,5630.5,0.0110538471490145,0.0121729721550352,0.10883150645445,25.3667839501495,21.734604771932,6.88231474613775,5.72777984414713,22.4496583302816,6.88231474613775,5.67969988903179,3,1.38629436111989,0.00229582645893223,2.37490575457367
