GPP_cedar,GPP_fluxsat,GPP_zhang,GPP_MOD17A3HGF,GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,SIFOCO2,ELEVATION,BCCMASS,BCdepo,TA,RF,SM,SW,VPD,soilClayContent,soilWaterContent,soilPH,soilBulkDensity,soilTaxa,Ndepo,LAI,BIOMASS,longitude,latitude,indRows,indCols,Region,randomNum
8.19,8,7.97260273972603,8.24657534246575,0.3953,0.7463,0.375,0.36,0.355,182,7054,1877,29817,3129,517,14914,38,2902,3831,4420,7752,402,20937535,583,29071,-76.8648367265553,-4.75164445218705,45,185,1,0.752874120082542
8.28,8.6,8.16438356164384,8.24657534246575,0.4015,0.7791,0.385,0.392,0.367,436,7086,2159,29587,2692,543,15324,35,3168,4147,4799,9591,402,22273361,577,29610,-76.8648367265553,-5.310661446562,46,185,1,0.496722203825239
8.08,8.55,7.64383561643836,7.94520547945205,0.3592,0.7416,0.34,0.356,0.323,1177,6696,2040,29357,2549,540,15512,33,3183,4600,5143,10168,402,24955993,531,27489,-76.8648367265553,-5.86967844093695,47,185,1,0.865132654012061
8.2,8.63,7.67123287671233,8.16438356164384,0.3566,0.7583,0.355,0.376,0.337,2183,6174,1899,29102,2687,545,15586,29,3189,4883,5290,9323,402,26783654,518,25852,-76.8648367265553,-6.4286954353119,48,185,1,0.0680276941294123
8.49,8.92,7.89041095890411,8.32876712328767,0.3916,0.8036,0.375,0.412,0.362,1802,6006,3031,29383,3427,549,15951,42,3230,4466,5266,10864,402,26204020,538,28548,-76.8648367265553,-6.98771242968684,49,185,1,0.968545940212993
8.06,7.78,7.34246575342466,8.21917808219178,0.3397,0.7319,0.325,0.364,0.31,2346,6302,3031,29328,2520,486,16236,48,3209,4871,5297,9771,264,24391857,496,25884,-76.8648367265553,-7.54672942406179,50,185,1,0.0987563119710001
7.47,6.09,6.87671232876712,8.24657534246575,0.2954,0.6712,0.285,0.316,0.268,3353,5171,3766,28589,3054,461,15695,19,3000,4818,5318,9201,261,22681439,472,25202,-76.8648367265553,-8.10574641843674,51,185,1,0.546977086455275
6.98,6.91,6.57534246575342,7.86301369863014,0.2547,0.6222,0.245,0.28,0.238,3197,4422,2891,28219,2560,452,16045,19,2882,5000,5334,8508,261,21705514,413,23904,-76.8648367265553,-8.66476341281169,52,185,1,0.402969908979534
6.66,6.01,6.46575342465753,6.79452054794521,0.1827,0.4997,0.22,0.236,0.254,3636,3690,2312,28015,1618,409,17481,21,2625,4500,5291,8708,291,21387094,426,26083,-76.8648367265553,-9.22378040718663,53,185,1,0.107040155400183
8.11,8.31,7.0958904109589,6.52054794520548,0.4361,0.8114,0.395,0.404,0.4,72,8315,2413,29881,2194,533,15381,48,3275,4404,5320,11375,389,54939719,518,22420,-76.3058197321803,8.10574641843674,22,186,1,0.724166170480622
7.9,8.35,6.35616438356164,6.35616438356164,0.4085,0.7772,0.34,0.36,0.343,15,7989,4551,29506,4555,575,13518,29,3307,4430,5226,11066,402,56361991,533,25632,-76.3058197321803,7.54672942406179,23,186,1,0.613682347960576
7.36,8.34,5.94520547945205,6,0.363,0.7286,0.295,0.332,0.28,21,6580,5304,29258,5486,565,13077,19,3167,4886,5181,9691,375,57407634,492,22595,-76.3058197321803,6.98771242968684,24,186,1,0.782968192518063
7.29,8.37,5.64383561643836,6,0.3694,0.7319,0.29,0.32,0.283,91,6280,5114,29144,8765,550,12889,19,3145,4928,5074,9775,375,57086257,475,22583,-76.3058197321803,6.4286954353119,25,186,1,0.566620582441644
7.05,8.33,5.42465753424658,6,0.3541,0.7194,0.27,0.304,0.288,177,6017,5024,29258,8889,550,12547,21,3135,4834,5155,9793,375,55945257,466,22085,-76.3058197321803,5.86967844093695,26,186,1,0.811319158706923
7.32,8.57,5.6986301369863,6.32876712328767,0.3692,0.7405,0.3,0.32,0.312,152,6023,5106,29478,10159,575,11967,20,3184,4822,5154,9840,261,54711475,489,22400,-76.3058197321803,5.310661446562,27,186,1,0.57677586024099
7.1,8.3,5.61643835616438,6.38356164383562,0.3502,0.7286,0.28,0.308,0.291,69,6106,4712,29231,6111,547,11450,18,3181,4983,5103,9876,261,53688508,478,22144,-76.3058197321803,4.75164445218705,28,186,1,0.944029193841664
6.52,7.85,5.3972602739726,6.54794520547945,0.318,0.6968,0.23,0.296,0.226,61,6074,3771,29187,6242,515,12284,20,3012,5196,5182,9096,261,50153832,452,20742,-76.3058197321803,4.19262745781211,29,186,1,0.871452148941678
6.87,7.24,5.58904109589041,7.06849315068493,0.3424,0.7131,0.265,0.316,0.242,203,5579,3771,29067,6863,510,14278,35,2812,5062,5475,8137,261,46589497,491,16485,-76.3058197321803,3.63361046343716,30,186,1,0.507602207944769
6.67,6.91,4.71232876712329,6.57534246575342,0.2665,0.6042,0.21,0.248,0.195,877,5139,3499,28804,4544,494,14688,31,2520,4530,5460,8780,261,44808606,421,23050,-76.3058197321803,3.07459346906221,31,186,1,0.788823165012461
6.51,6.69,4.65753424657534,6.98630136986301,0.2593,0.6026,0.21,0.244,0.194,1516,4785,3647,28512,3730,525,14760,19,2565,4611,5465,8615,261,41340664,441,25111,-76.3058197321803,2.51557647468726,32,186,1,0.4730306408997
6.45,7.14,4.71232876712329,6.76712328767123,0.2481,0.5784,0.2,0.24,0.201,1352,4644,3526,28794,2785,488,14676,20,2816,4966,5427,8510,261,37902138,434,25007,-76.3058197321803,1.95655948031232,33,186,1,0.828801698488441
7.24,8.03,5.6986301369863,7.28767123287671,0.3235,0.6691,0.27,0.296,0.248,2003,5661,4097,28992,5494,523,14577,21,3150,5134,5223,9141,261,36168417,497,25334,-76.3058197321803,1.39754248593737,34,186,1,0.322481588061953
8.1,8.27,6.41095890410959,7.72602739726027,0.4153,0.7659,0.365,0.364,0.352,1775,7155,3400,29768,3418,519,14203,37,3124,4242,4872,11084,389,32402075,580,26887,-76.3058197321803,0.838525491562421,35,186,1,0.976146535227356
8.14,8.4,6.46575342465753,7.78082191780822,0.4215,0.7743,0.38,0.36,0.362,424,7811,1845,29775,3443,540,13934,33,3089,3892,4596,11410,389,28274007,595,26872,-76.3058197321803,0.279508497187474,36,186,1,0.278211040263144
8.19,8.66,6.76712328767123,7.75342465753425,0.4189,0.7704,0.385,0.368,0.368,329,7617,1682,29789,3536,573,13826,33,3033,4004,4470,10497,402,26208738,593,28286,-76.3058197321803,-0.279508497187474,37,186,1,0.0728308048124289
8.15,8.87,7.06849315068493,7.75342465753425,0.4185,0.775,0.395,0.376,0.373,319,7375,1678,29769,3153,573,13774,33,3058,3799,4372,10724,402,22754574,592,28026,-76.3058197321803,-0.838525491562421,38,186,1,0.751223605872008
8.16,8.78,7.17808219178082,7.78082191780822,0.4027,0.7533,0.385,0.368,0.369,305,7129,1700,29779,2878,572,13827,34,2969,3833,4401,10343,402,20863557,588,28749,-76.3058197321803,-1.39754248593737,39,186,1,0.831188620534169
8.2,8.85,7.34246575342466,7.86301369863014,0.3976,0.7465,0.385,0.364,0.369,332,6960,1700,29786,2752,569,13923,33,2967,3907,4447,10575,402,20076644,588,28073,-76.3058197321803,-1.95655948031232,40,186,1,0.922338093331131
8.25,8.89,7.64383561643836,7.91780821917808,0.4022,0.7563,0.39,0.36,0.365,286,6753,1920,29772,2815,567,13885,33,3042,3762,4444,10945,402,18547201,593,27717,-76.3058197321803,-2.51557647468726,41,186,1,0.327024293370015
8.21,8.69,7.72602739726027,7.97260273972603,0.387,0.7377,0.385,0.36,0.362,249,6732,2013,29781,2868,528,13810,32,3003,3822,4477,10356,402,18240819,589,29372,-76.3058197321803,-3.07459346906221,42,186,1,0.804069262570712
8.22,8.34,7.86301369863014,8.02739726027397,0.392,0.7355,0.38,0.36,0.362,221,6798,2064,29811,2921,489,13939,32,2934,3822,4384,8310,402,18508515,589,31272,-76.3058197321803,-3.63361046343716,43,186,1,0.538250333300567
8.17,7.88,7.89041095890411,8.08219178082192,0.3886,0.7295,0.375,0.352,0.352,165,6913,2075,29821,2901,487,14043,32,2821,3808,4380,6113,402,18944974,582,29977,-76.3058197321803,-4.19262745781211,44,186,1,0.463294879079307
8.1,7.72,7.67123287671233,8.10958904109589,0.3771,0.7133,0.355,0.34,0.341,149,7088,1778,29861,2685,481,14660,36,2809,3729,4392,5970,402,19777295,574,26428,-76.3058197321803,-4.75164445218705,45,186,1,0.82075025085467
8.28,8.36,8.13698630136986,8.24657534246575,0.3986,0.7699,0.385,0.376,0.372,166,7271,1688,29849,2677,520,15001,40,2957,3755,4494,9402,402,20971341,588,31053,-76.3058197321803,-5.310661446562,46,186,1,0.951906506191454
8.32,8.72,8.27397260273973,8.32876712328767,0.4098,0.8017,0.395,0.396,0.371,823,7338,1748,29839,2391,515,15018,48,3020,4091,4894,10713,389,22912522,592,29664,-76.3058197321803,-5.86967844093695,47,186,1,0.076272889439772
8.3,8.75,8,7.94520547945205,0.4015,0.8119,0.385,0.388,0.355,1466,7236,1715,29644,2200,548,15602,37,3269,4479,5113,11074,402,24442581,547,27374,-76.3058197321803,-6.4286954353119,48,186,1,0.708671064187825
8.43,8.94,8.46575342465753,7.83561643835616,0.4177,0.8416,0.41,0.412,0.379,1139,7111,2016,29671,2259,557,15808,38,3184,4452,5152,11252,402,24505277,540,28352,-76.3058197321803,-6.98771242968684,49,186,1,0.234926443836988
8.46,9,8.3013698630137,8.19178082191781,0.4148,0.8354,0.395,0.416,0.373,752,6903,2016,29579,2731,561,15653,35,3190,4472,5142,11365,402,24313309,543,28672,-76.3058197321803,-7.54672942406179,50,186,1,0.398895557719012
8.29,8.87,7.86301369863014,8.10958904109589,0.3724,0.7849,0.365,0.384,0.342,2081,6348,2586,29386,3809,572,14771,32,3269,4663,5127,10280,402,24124728,519,26961,-76.3058197321803,-8.10574641843674,51,186,1,0.268124426906609
7.63,7.93,7.20547945205479,7.78082191780822,0.303,0.6846,0.29,0.312,0.293,3281,5854,2877,29452,2656,535,14592,50,3128,5002,5212,9113,375,23996148,454,24228,-76.3058197321803,-8.66476341281169,52,186,1,0.832513316595536
7.33,6.1,6.95890410958904,7.50684931506849,0.2701,0.6349,0.27,0.288,0.272,3544,5371,2775,28895,2009,432,15574,30,3000,4937,5253,8976,261,23926682,440,23750,-76.3058197321803,-9.22378040718663,53,186,1,0.995373810346204
6.65,5.17,6.84931506849315,7.42465753424658,0.2394,0.6341,0.25,0.284,0.264,4164,4552,1854,28394,1843,433,16325,20,2866,5150,5400,7950,261,23819226,394,24883,-76.3058197321803,-9.78279740156158,54,186,1,0.64975098275464
8.16,8.72,6.79452054794521,6.54794520547945,0.4285,0.7958,0.37,0.38,0.384,181,9078,1797,29943,2337,530,15143,55,3275,4650,5450,10975,389,56447262,536,20425,-75.7468027378054,8.10574641843674,22,187,1,0.703952831044269
7.87,8.37,6.49315068493151,6.68493150684932,0.4066,0.7794,0.34,0.356,0.346,349,8827,4398,29390,3678,564,14036,31,3253,4632,5093,10517,340,58604985,530,23846,-75.7468027378054,7.54672942406179,23,187,1,0.932303197968757
7.51,8.13,5.6986301369863,6.13698630136986,0.2946,0.6807,0.305,0.316,0.299,1419,6061,5507,29079,3786,523,14417,21,3260,5020,5200,9160,264,60331540,529,27500,-75.7468027378054,6.98771242968684,24,187,1,0.687652548069517
6.9,7.54,4.79452054794521,6.21917808219178,0.2883,0.6373,0.235,0.24,0.24,1860,6207,5280,29192,2879,486,15362,37,2914,5000,5300,8042,264,59435850,436,20714,-75.7468027378054,5.86967844093695,26,187,1,0.568353918669942
7.34,8.06,5.3972602739726,6.52054794520548,0.3212,0.693,0.29,0.292,0.287,1456,6399,4249,28958,5383,491,14111,21,3081,5081,5259,8627,264,58544138,484,22895,-75.7468027378054,5.310661446562,27,187,1,0.380847529289527
6.52,7.17,5.28767123287671,6.19178082191781,0.3072,0.6558,0.26,0.28,0.25,1377,5929,4341,29203,7470,501,13523,22,2580,5220,5380,7710,261,57512258,382,14620,-75.7468027378054,4.75164445218705,28,187,1,0.634579484810422
7.08,6.86,4.84931506849315,6.73972602739726,0.2927,0.6446,0.28,0.28,0.251,1235,5502,4279,28946,7077,500,14705,24,2611,5177,5311,7322,261,53339520,378,21433,-75.7468027378054,4.19262745781211,29,187,1,0.363228621093965
6.89,6.81,4.79452054794521,7.28767123287671,0.2723,0.6163,0.25,0.272,0.241,2150,5717,4279,28704,1861,416,15312,45,2603,4878,5446,8071,261,49118644,454,23889,-75.7468027378054,3.63361046343716,30,187,1,0.407619444945905
6.77,7.24,4.84931506849315,7.28767123287671,0.252,0.5901,0.235,0.26,0.24,2447,5903,3220,28582,2694,517,14723,26,2725,4565,5352,8750,261,46967212,436,25387,-75.7468027378054,3.07459346906221,31,187,1,0.368699723575791
7.39,7.29,5.31506849315068,7.3972602739726,0.2937,0.6487,0.29,0.304,0.28,2661,5791,2745,28911,2535,469,14866,34,2844,4533,5472,9283,264,42414119,466,22172,-75.7468027378054,2.51557647468726,32,187,1,0.468398760390358
7.38,7.88,6.08219178082192,7.12328767123288,0.3148,0.6644,0.295,0.32,0.272,2171,5813,4337,29109,2280,487,14806,28,3160,5297,5288,8976,261,37741918,460,24437,-75.7468027378054,1.95655948031232,33,187,1,0.503413843283962
7.71,7.98,6.32876712328767,7.45205479452055,0.3602,0.711,0.315,0.34,0.327,1726,7201,3773,29563,2272,536,14640,44,3195,4965,5105,9870,389,35406873,526,25280,-75.7468027378054,1.39754248593737,34,187,1,0.91053578239871
8.21,8.21,6.54794520547945,7.78082191780822,0.4321,0.7853,0.385,0.368,0.367,259,8289,2436,29792,3582,496,14194,35,3116,4000,4672,11200,389,31013135,600,27516,-75.7468027378054,0.838525491562421,35,187,1,0.206431022073808
8.16,8.45,6.49315068493151,7.72602739726027,0.4214,0.7706,0.38,0.36,0.361,261,8135,1759,29784,3469,490,13984,33,3109,4002,4625,11307,402,26939469,596,28743,-75.7468027378054,0.279508497187474,36,187,1,0.338603675277383
8.13,8.43,6.41095890410959,7.72602739726027,0.3967,0.7346,0.36,0.344,0.345,253,7671,1610,29787,3312,552,13848,34,3024,4052,4513,10048,402,24901453,584,29227,-75.7468027378054,-0.279508497187474,37,187,1,0.574125621988357
8.14,8.58,6.82191780821918,7.75342465753425,0.4012,0.7442,0.38,0.36,0.36,238,7335,1582,29792,2902,569,13799,34,3026,4090,4519,10564,402,21560299,586,29096,-75.7468027378054,-0.838525491562421,38,187,1,0.486932439429646
8.18,8.81,7.06849315068493,7.6986301369863,0.3979,0.7443,0.385,0.364,0.368,247,7082,1728,29789,2933,572,13803,33,3090,4019,4473,10594,402,19917393,591,28483,-75.7468027378054,-1.39754248593737,39,187,1,0.262218985690441
8.18,8.74,7.28767123287671,7.75342465753425,0.395,0.7429,0.385,0.36,0.363,232,6901,1728,29791,2887,570,13856,33,3121,3925,4502,11199,402,19268075,595,27036,-75.7468027378054,-1.95655948031232,40,187,1,0.579593462953119
8.22,8.8,7.45205479452055,7.78082191780822,0.3944,0.7411,0.39,0.36,0.365,235,6783,1983,29790,2785,552,13864,32,3115,3804,4447,11380,402,18008482,597,28349,-75.7468027378054,-2.51557647468726,41,187,1,0.878327698975432
8.2,8.73,7.58904109589041,7.94520547945205,0.386,0.7341,0.39,0.364,0.366,235,6774,2092,29781,2871,532,13818,31,3055,3745,4421,10981,402,18018725,593,29628,-75.7468027378054,-3.07459346906221,42,187,1,0.0609502223844922
8.21,8.29,7.80821917808219,8.08219178082192,0.3889,0.7367,0.39,0.364,0.369,196,6845,2091,29807,2803,500,13970,32,2946,3829,4329,8386,402,18216891,592,32418,-75.7468027378054,-3.63361046343716,43,187,1,0.440876468930202
8.23,8.03,7.94520547945205,8.08219178082192,0.3927,0.7379,0.38,0.36,0.361,158,6984,2039,29818,2811,486,14037,32,2836,3775,4339,6245,402,18612399,589,31407,-75.7468027378054,-4.19262745781211,44,187,1,0.0842580013374562
8.13,7.57,7.61643835616438,8.02739726027397,0.3763,0.7129,0.36,0.34,0.346,140,7168,1727,29864,2684,477,14442,36,2836,3749,4362,5609,402,19540817,574,27405,-75.7468027378054,-4.75164445218705,45,187,1,0.563237615425729
8.26,7.95,8.19178082191781,8.16438356164384,0.4054,0.7777,0.39,0.372,0.372,132,7329,1682,29865,2501,475,14761,39,2929,3769,4364,8221,402,20006338,593,33105,-75.7468027378054,-5.310661446562,46,187,1,0.53931058029157
8.39,8.39,8.49315068493151,8.21917808219178,0.4278,0.8257,0.41,0.396,0.384,158,7403,1677,29851,2465,487,14937,40,3009,3681,4561,10673,402,21890787,598,33260,-75.7468027378054,-5.86967844093695,47,187,1,0.768057900271301
8.35,8.73,8.3013698630137,8.10958904109589,0.419,0.8208,0.4,0.388,0.377,385,7469,1717,29734,2088,530,15367,44,3096,3885,4778,11121,402,23272045,584,31459,-75.7468027378054,-6.4286954353119,48,187,1,0.233090272198938
8.35,8.99,8.38356164383562,8.02739726027397,0.4136,0.8254,0.4,0.396,0.374,649,7364,1566,29611,2762,565,15420,37,3238,4141,5130,11553,402,23655905,576,28482,-75.7468027378054,-6.98771242968684,49,187,1,0.587361742486469
8.45,8.96,8.49315068493151,7.86301369863014,0.4331,0.8489,0.415,0.416,0.39,719,7427,1566,29657,2424,547,15273,40,3024,4077,5004,12017,402,24274034,588,28721,-75.7468027378054,-7.54672942406179,50,187,1,0.45897386682236
8.25,8.87,7.97260273972603,7.75342465753425,0.3901,0.7974,0.375,0.38,0.36,1172,7414,1771,29431,3858,561,14553,33,3042,4256,4921,11097,402,24846374,560,29132,-75.7468027378054,-8.10574641843674,51,187,1,0.860981521803687
8.12,8.9,8,7.86301369863014,0.3741,0.7893,0.36,0.376,0.348,1234,7500,1965,29411,4430,564,14435,33,3157,4622,4933,10692,402,25141465,541,27600,-75.7468027378054,-8.66476341281169,52,187,1,0.660836094448244
7.74,8.55,7.83561643835616,7.47945205479452,0.3357,0.7484,0.325,0.348,0.306,986,7413,2628,29198,2799,533,15080,30,3118,5010,5155,9324,264,25196476,500,23753,-75.7468027378054,-9.22378040718663,53,187,1,0.353879166108453
7.27,6.42,7.42465753424658,7.47945205479452,0.2849,0.684,0.295,0.312,0.27,2790,6606,2987,28716,2927,468,15456,18,3146,5217,5417,8479,264,25338916,472,22894,-75.7468027378054,-9.78279740156158,54,187,1,0.347186297893882
6.95,5.01,7.12328767123288,7.56164383561644,0.2452,0.6291,0.26,0.28,0.259,3479,5564,3345,28349,2662,460,15856,16,3070,4885,5410,8465,261,24842937,435,25640,-75.7468027378054,-10.3418143959365,55,187,1,0.253718102314479
6.99,4.81,7.04109589041096,7.53424657534247,0.2351,0.6264,0.26,0.276,0.25,4193,4628,2638,27896,1892,451,17371,14,2928,4414,5385,8585,261,24290586,448,27657,-75.7468027378054,-10.9008313903115,56,187,1,0.952528145373397
8.13,7.62,6.16438356164384,7.20547945205479,0.4123,0.7732,0.34,0.348,0.343,316,9169,2837,29761,2940,557,14912,44,3383,4400,4950,11016,389,61856754,562,25066,-75.1877857434304,7.54672942406179,23,188,1,0.298200989823935
8.37,7.62,6.3013698630137,7.56164383561644,0.4312,0.7941,0.37,0.372,0.364,1410,7429,2989,29393,2997,558,15794,33,3475,4350,4825,11025,264,65107112,579,28525,-75.1877857434304,6.98771242968684,24,188,1,0.158406077778295
8.45,7.34,5.80821917808219,8.41095890410959,0.387,0.773,0.35,0.336,0.336,1580,7528,3189,29427,2316,415,16986,61,3400,4771,5123,9766,264,65235535,536,22928,-75.1877857434304,5.86967844093695,26,188,1,0.361297056727092
7.44,7.46,5.0958904109589,7.23287671232877,0.295,0.661,0.28,0.264,0.273,1681,7867,3920,29319,1689,396,16758,74,2787,5087,5287,7837,261,64928148,426,21956,-75.1877857434304,5.310661446562,27,188,1,0.741629092882824
6.59,6.62,5.17808219178082,6.71232876712329,0.2985,0.6524,0.275,0.284,0.26,1747,7846,3210,29303,1564,431,15255,68,2546,5130,5423,7507,261,63861433,400,17053,-75.1877857434304,4.75164445218705,28,188,1,0.705900010029432
6.74,6.81,4.9041095890411,6.65753424657534,0.2881,0.6363,0.27,0.268,0.243,2326,8713,2389,29720,1362,417,15494,98,2733,5166,5300,7566,264,58493156,371,22700,-75.1877857434304,4.19262745781211,29,188,1,0.700892172871074
7.25,6.24,5.58904109589041,7.47945205479452,0.2937,0.6498,0.255,0.312,0.254,1752,7459,1779,29472,2397,453,16256,78,2881,5709,5536,7518,265,50221318,455,25136,-75.1877857434304,3.07459346906221,31,188,1,0.00622578741150148
7.22,7.29,5.34246575342466,7.28767123287671,0.2888,0.6364,0.255,0.304,0.264,1395,6123,3881,28990,2509,485,15477,36,3113,5507,5398,8789,261,43855393,484,26228,-75.1877857434304,2.51557647468726,32,188,1,0.374345601275841
7.55,7.69,5.80821917808219,7.36986301369863,0.3235,0.678,0.295,0.324,0.293,1356,7501,3336,29751,1946,528,15380,69,3317,5086,5254,9352,389,37167539,512,26760,-75.1877857434304,1.95655948031232,33,188,1,0.901495619292659
8.1,7.54,6.49315068493151,7.67123287671233,0.4211,0.7701,0.38,0.356,0.358,230,8429,2312,29804,3169,485,14304,38,2814,3985,4728,11914,389,28486652,597,29207,-75.1877857434304,0.838525491562421,35,188,1,0.318344828077252
8.16,8.4,6.57534246575342,7.67123287671233,0.4214,0.769,0.385,0.36,0.366,235,8012,1747,29801,3140,486,14059,36,2971,4016,4664,11534,389,24616456,597,27731,-75.1877857434304,0.279508497187474,36,188,1,0.597082923214809
8.12,8.28,6.49315068493151,7.64383561643836,0.4022,0.743,0.37,0.348,0.351,240,7510,1735,29808,2971,487,13967,35,3168,3994,4547,10525,402,22680272,589,28827,-75.1877857434304,-0.279508497187474,37,188,1,0.297795182472319
8.14,8.26,6.6027397260274,7.67123287671233,0.3903,0.73,0.375,0.356,0.357,212,7178,1731,29805,2965,549,13902,34,3067,3877,4468,10829,402,19611376,584,29304,-75.1877857434304,-0.838525491562421,38,188,1,0.125014381285728
8.18,8.51,6.87671232876712,7.75342465753425,0.3895,0.7326,0.385,0.364,0.365,218,6974,1728,29804,2943,528,13885,33,3147,3747,4400,10838,402,18399098,591,29266,-75.1877857434304,-1.39754248593737,39,188,1,0.388355668657057
8.22,8.66,7.23287671232877,7.83561643835616,0.3947,0.7419,0.39,0.368,0.37,218,6876,1728,29800,2836,565,13877,32,3073,3605,4397,10883,402,17980927,594,28740,-75.1877857434304,-1.95655948031232,40,188,1,0.817687743973866
8.24,8.73,7.36986301369863,7.89041095890411,0.3912,0.7395,0.39,0.364,0.367,192,6845,1884,29793,2903,572,13914,31,3048,3681,4405,11337,402,17173834,595,29175,-75.1877857434304,-2.51557647468726,41,188,1,0.981175704243327
8.19,8.56,7.26027397260274,7.86301369863014,0.3687,0.7106,0.375,0.352,0.357,217,6900,2106,29803,2887,538,13974,32,2981,3695,4375,11191,402,17347657,585,31881,-75.1877857434304,-3.07459346906221,42,188,1,0.861989835287155
8.25,8.24,7.61643835616438,7.94520547945205,0.3891,0.7362,0.385,0.36,0.363,191,7006,2252,29825,2811,486,13996,33,2778,3634,4336,8821,402,17583905,590,32784,-75.1877857434304,-3.63361046343716,43,188,1,0.083820882096006
