GOME2_PK_SIF,GOME2_JJ_SIF,OCO2SIF,GOSIF,ELEVATION,BCCMASS,BCdepo,TA,RF,SW,VPD,Ndepo,LAI,longitude,latitude,indRows,indCols,Region,randomNum
3401,6634,62,80,59,14969,2955,29908,2121,14918,51,188336096,46,102.579618467803,2.51557647468726,32,506,3,0.142211972469126
4157,7706,76,91,21,17192,2484,29996,2801,12234,56,83269888,54,102.579618467803,1.39754248593737,34,506,3,0.375583774965978
3755,7075,69,86,26,17429,2440,29926,2739,14111,38,368278044,54,102.579618467803,0.838525491562421,35,506,3,0.793560626787436
3644,6826,65,82,26,17493,2715,29906,2626,13973,37,342113669,55,102.579618467803,0.279508497187474,36,506,3,0.812815650855027
3513,6562,63,80,46,17420,2807,29906,2568,14108,39,321014844,53,102.579618467803,-0.279508497187474,37,506,3,0.903790906459165
3648,7154,68,87,111,16950,3000,29825,2967,14193,36,271461822,54,102.579618467803,-0.838525491562421,38,506,3,0.540375734165828
3704,7202,69,89,106,16335,3378,29880,2841,14524,40,216037310,54,102.579618467803,-1.39754248593737,39,506,3,0.817863312231253
4339,7766,80,100,384,16189,3378,29925,3266,15227,53,187750093,57,102.579618467803,-1.95655948031232,40,506,3,0.708416645332428
3927,7505,79,98,1144,14241,3842,29842,3227,15283,51,131903761,56,102.579618467803,-2.51557647468726,41,506,3,0.0432088518866429
3581,7450,75,90,497,12266,4145,29661,3218,15246,43,97833265,54,102.579618467803,-3.07459346906221,42,506,3,0.145945980419716
3119,7101,69,85,68,10885,5326,29643,3089,15484,34,75894003,52,102.579618467803,-3.63361046343716,43,506,3,0.233335662736813
3087,7198,71,87,0,10892,6162,29812,3075,13717,41,19445174,54,102.579618467803,-4.19262745781211,44,506,3,0.246701081135556
3662,7384,75,91,260,17320,4695,29732,3531,13901,44,50252595,57,103.138635462178,12.0188653790614,15,507,3,0.170282742970061
3902,7431,73,89,114,14978,4388,29901,3369,12273,53,41841183,56,103.138635462178,11.4598483846864,16,507,3,0.235056835045954
3985,7662,73,88,439,10862,2806,29714,3597,15156,32,47043447,55,103.138635462178,4.75164445218705,28,507,3,0.275461075952424
4054,7748,74,92,352,11338,2829,29744,3274,15316,34,67006941,55,103.138635462178,4.19262745781211,29,507,3,0.951606626170317
4036,7625,72,90,212,12401,2829,29887,2727,15594,43,83356932,55,103.138635462178,3.63361046343716,30,507,3,0.346670983224879
3980,7476,72,89,90,13487,2745,29897,2461,15250,46,101787663,56,103.138635462178,3.07459346906221,31,507,3,0.2973219378091
3855,7307,70,89,56,13994,2334,29874,2461,14650,42,171266723,55,103.138635462178,2.51557647468726,32,507,3,0.404426208195778
4159,7755,77,95,48,15129,2096,29939,2610,13687,44,198262093,54,103.138635462178,1.95655948031232,33,507,3,0.302237425794988
3621,6716,64,82,26,15501,2021,29917,2752,13522,37,267458376,54,103.138635462178,0.279508497187474,36,507,3,0.757311083635501
3554,6694,66,85,27,15499,2143,29905,2692,14098,37,269158392,53,103.138635462178,-0.279508497187474,37,507,3,0.359743894064038
3733,6766,68,90,74,15788,2446,29888,2462,14213,39,223827607,55,103.138635462178,-0.838525491562421,38,507,3,0.12489957161308
3731,6960,68,90,166,16154,3004,29890,2640,14535,43,216156590,54,103.138635462178,-1.39754248593737,39,507,3,0.61718255947227
4234,7713,81,99,66,16415,3004,29932,2959,15313,54,204203642,57,103.138635462178,-1.95655948031232,40,507,3,0.355519453713233
4128,7609,79,97,113,15973,3362,29938,3252,15468,54,179764287,58,103.138635462178,-2.51557647468726,41,507,3,0.36293818661831
3432,7428,74,92,758,13398,3904,29613,2683,15281,38,119160729,52,103.138635462178,-3.63361046343716,43,507,3,0.068488286374946
2426,6707,66,82,165,11124,5352,29568,3696,15478,30,76060526,51,103.138635462178,-4.19262745781211,44,507,3,0.867161871778362
3476,7268,73,90,585,18269,4695,29650,2436,15204,49,58805368,56,103.697652456553,12.0188653790614,15,508,3,0.457896198017245
3999,7619,77,93,173,15202,4388,29803,2332,14940,54,53181931,57,103.697652456553,11.4598483846864,16,508,3,0.0776153852163201
3701,7354,72,89,74,14714,3287,29900,2860,14480,53,33828364,54,103.697652456553,10.9008313903115,17,508,3,0.904921195882039
4059,7508,74,91,183,12655,2334,29937,2686,12880,47,63021833,56,103.697652456553,2.51557647468726,32,508,3,0.2816958807944
3876,7264,71,87,72,13053,2096,29886,3127,14635,37,183225485,54,103.697652456553,1.95655948031232,33,508,3,0.613877842567314
4057,7400,79,98,16,13246,2021,29985,2758,12428,53,93084040,52,103.697652456553,0.279508497187474,36,508,3,0.661857942093214
3661,6782,65,87,55,14930,3004,29923,2793,14766,43,214240342,55,103.697652456553,-1.39754248593737,39,508,3,0.200024595896795
4496,8108,85,103,59,16118,3362,29950,2671,15219,56,228983344,59,103.697652456553,-2.51557647468726,41,508,3,0.959986227572448
2430,6645,64,80,861,13033,5352,29558,3676,15409,38,95974450,48,103.697652456553,-4.19262745781211,44,508,3,0.665105984350354
2859,7224,72,89,130,11156,4412,29643,3042,14225,36,56594656,53,103.697652456553,-4.75164445218705,45,508,3,0.541299839388014
3948,7585,76,91,720,19059,4695,29885,1724,15911,77,63081754,54,104.256669450928,12.0188653790614,15,509,3,0.868968871664997
3584,7278,72,85,318,16673,4388,29897,1625,15526,76,59893848,57,104.256669450928,11.4598483846864,16,509,3,0.557047467058915
4088,7758,77,92,50,15913,3287,29856,2146,14848,61,52562786,56,104.256669450928,10.9008313903115,17,509,3,0.0213981169649879
4165,7844,76,94,40,15089,2819,30000,2577,13450,74,25431724,53,104.256669450928,10.3418143959365,18,509,3,0.482680551891677
3642,6888,70,87,24,12843,3004,29942,3030,15254,45,193298519,52,104.256669450928,-1.39754248593737,39,509,3,0.807985579141521
3757,7062,71,91,33,13904,3004,29934,2686,14845,49,223749215,54,104.256669450928,-1.95655948031232,40,509,3,0.736009366155118
3061,7357,72,89,668,13433,4412,29510,3293,15207,32,65091006,52,104.256669450928,-4.75164445218705,45,509,3,0.572304395272699
3422,7684,79,95,236,11658,2795,29712,3059,13852,37,57210420,57,104.256669450928,-5.310661446562,46,509,3,0.00898485336788568
3845,7372,73,98,8,15076,2718,29959,2689,15236,49,255691683,56,104.815686445303,-2.51557647468726,41,510,3,0.718280463661178
3982,7251,73,84,15,15453,2957,29934,2603,14898,47,232242641,55,104.815686445303,-3.07459346906221,42,510,3,0.449426591726197
3605,6514,64,77,27,14701,3132,29935,2448,15197,52,193921220,54,104.815686445303,-3.63361046343716,43,510,3,0.659616768761805
3341,7899,86,107,881,14327,4416,29792,2592,15250,39,68085533,49,104.815686445303,-5.310661446562,46,510,3,0.753208345950567
4096,8367,84,111,339,13920,3072,29817,2383,12925,44,25948687,56,104.815686445303,-5.86967844093695,47,510,3,0.804739013812769
3461,6475,64,79,6,12904,2383,29967,2674,15793,52,159965600,51,105.374703439678,-2.51557647468726,41,511,3,0.0291555821799541
3593,6706,66,79,9,13252,2855,29916,2776,15093,44,193551317,52,105.374703439678,-3.07459346906221,42,511,3,0.779817267477441
3602,6652,66,78,14,12819,2945,29924,2528,14939,47,156579818,52,105.374703439678,-3.63361046343716,43,511,3,0.567350498584087
3309,6520,67,82,7,10700,1811,29984,2481,12683,57,129262187,50,105.933720434053,-2.51557647468726,41,512,3,0.0761166268515728
3484,6715,67,80,10,10898,2228,29953,2586,14612,48,164768003,51,105.933720434053,-3.07459346906221,42,512,3,0.251621824309164
3748,7577,77,91,28,12604,3353,29936,2787,14767,50,52978804,54,105.933720434053,-4.75164445218705,45,512,3,0.13345452861896
3782,7542,77,90,52,13908,3934,29942,2585,14619,51,49016457,53,105.933720434053,-5.310661446562,46,512,3,0.564473921782696
4867,8631,82,97,63,12599,3171,29960,2406,15577,77,47005936,60,107.051754422802,11.4598483846864,16,514,3,0.540981282819544
4841,8535,81,97,25,11612,1858,29984,2192,15559,72,43973624,60,107.051754422802,10.9008313903115,17,514,3,0.0689214476617044
3703,7640,67,82,189,12482,4361,29560,2084,15168,52,46574944,54,107.610771417177,12.0188653790614,15,515,3,0.988430867357282
4400,8431,77,91,129,12599,4132,29620,2557,15499,47,43900607,58,107.610771417177,11.4598483846864,16,515,3,0.251095440428348
4508,8410,77,91,55,11612,1394,29829,2159,16175,57,35344647,57,107.610771417177,10.9008313903115,17,515,3,0.315472991527951
3874,8039,75,93,709,10593,3225,29426,1886,15617,46,39886077,56,108.169788411552,12.0188653790614,15,516,3,0.300656948802795
3995,8121,75,93,1057,9107,2975,29409,2274,15925,42,33161868,54,108.728805405927,12.0188653790614,15,517,3,0.0420390381653749
3968,7784,69,85,1149,9243,2975,29948,1596,13267,65,13566531,52,109.287822400302,12.0188653790614,15,518,3,0.527901300708439
3617,6571,74,92,0,10555,1851,29932,3437,12519,39,32528038,56,109.287822400302,1.95655948031232,33,518,3,0.25602233376832
3728,6790,80,94,30,11460,2233,29893,3406,14652,33,56954288,57,109.287822400302,1.39754248593737,34,518,3,0.408709992443545
4297,7489,88,102,75,11815,2172,29836,3356,15051,32,97055660,55,109.287822400302,0.838525491562421,35,518,3,0.947512642788601
3891,6935,78,93,49,12042,2211,29902,3048,15253,38,97152681,56,109.287822400302,0.279508497187474,36,518,3,0.919280969984633
3950,7142,83,99,110,12372,2028,29918,3374,15186,38,97349300,56,109.287822400302,-0.279508497187474,37,518,3,0.121243677375576
3529,6522,73,91,89,10630,2378,29877,3441,12397,39,54074364,56,109.846839394677,1.95655948031232,33,519,3,0.591944834715854
3997,7159,84,98,103,11298,3038,29848,3241,14127,32,73699941,57,109.846839394677,1.39754248593737,34,519,3,0.359652173164073
3542,6728,78,92,127,11462,3279,29829,2884,14426,33,107118793,55,109.846839394677,0.838525491562421,35,519,3,0.719306932475474
4777,8047,94,104,97,11870,3013,29879,3065,14599,34,130876218,56,109.846839394677,0.279508497187474,36,519,3,0.523551091500771
3761,6826,78,91,19,12238,2596,29902,3118,14629,36,142750848,57,109.846839394677,-0.279508497187474,37,519,3,0.260843351982082
3737,6842,79,93,15,12302,2214,29947,3085,15112,43,162142263,58,109.846839394677,-0.838525491562421,38,519,3,0.493079306041446
3903,6976,81,97,58,11084,3225,29922,3454,14995,40,50170269,55,110.405856389052,1.39754248593737,34,520,3,0.855835900703399
3987,7099,82,98,409,11365,3916,29850,2822,14439,34,103454061,55,110.405856389052,0.838525491562421,35,520,3,0.724406283688824
4316,7464,87,97,70,11462,3463,29888,2878,14584,37,132956820,55,110.405856389052,0.279508497187474,36,520,3,0.199110301818659
4263,7465,90,103,42,11296,3193,29857,2948,14581,35,147704256,58,110.405856389052,-0.279508497187474,37,520,3,0.157285874413643
4053,7193,85,98,17,11096,2731,29858,2842,14674,38,185821250,59,110.405856389052,-0.838525491562421,38,520,3,0.370475519779316
3691,6808,79,94,32,11163,2774,29871,2876,14758,42,236701391,57,110.405856389052,-1.39754248593737,39,520,3,0.862272004954744
3627,6776,78,91,12,11206,2774,29883,2794,14481,40,266384057,56,110.405856389052,-1.95655948031232,40,520,3,0.684762628110137
3946,6948,80,94,49,10902,2888,29920,3572,14436,40,39819096,57,110.964873383427,1.39754248593737,34,521,3,0.634197879289704
3824,6775,77,88,169,11151,3323,29880,2911,14351,37,99905712,54,110.964873383427,0.838525491562421,35,521,3,0.141323291186943
4081,7096,83,92,81,11127,3419,29906,2882,14501,39,132417792,55,110.964873383427,0.279508497187474,36,521,3,0.0793022450665238
3532,6763,81,96,50,10920,3494,29858,2906,14389,37,148670026,57,110.964873383427,-0.279508497187474,37,521,3,0.876145347529076
3559,6699,79,93,76,10316,3521,29777,3002,14417,35,193496850,57,110.964873383427,-0.838525491562421,38,521,3,0.42042870124015
3787,7011,83,96,92,10166,3363,29810,2893,14651,40,266766202,57,110.964873383427,-1.39754248593737,39,521,3,0.487663607210372
3943,7179,86,97,43,10594,3363,29879,2637,14633,42,306265927,57,110.964873383427,-1.95655948031232,40,521,3,0.460325494339181
4036,7194,84,96,0,9399,1971,29961,3491,13545,41,33235768,59,111.523890377802,2.51557647468726,32,522,3,0.515677249607505
4204,7371,88,100,0,9486,2470,29926,3227,15380,43,60592996,59,111.523890377802,1.95655948031232,33,522,3,0.271994390193763
4145,7371,87,99,9,9398,2863,29919,3169,14926,41,67350234,58,111.523890377802,1.39754248593737,34,522,3,0.231579838051303
3807,6820,78,93,95,10164,2972,29892,3005,14387,38,92809013,53,111.523890377802,0.838525491562421,35,522,3,0.899534076872039
3930,7120,85,99,53,10521,3324,29882,2880,14491,39,150601564,56,111.523890377802,-0.279508497187474,37,522,3,0.908697326644413
3810,7030,84,98,138,10129,3510,29753,2719,14481,35,208848044,54,111.523890377802,-0.838525491562421,38,522,3,0.603642852234244
3711,6933,81,93,129,10212,3356,29777,2883,14679,35,312625118,55,111.523890377802,-1.39754248593737,39,522,3,0.365236483082946
4001,7278,85,97,181,10640,3356,29902,2523,14805,48,369097694,56,111.523890377802,-1.95655948031232,40,522,3,0.598590500684565
3603,6661,78,91,28,10963,2792,29905,2886,14956,43,462138507,55,111.523890377802,-2.51557647468726,41,522,3,0.668487146264776
3997,7183,85,93,17,9048,2625,29897,3378,14730,36,56258383,58,112.082907372177,2.51557647468726,32,523,3,0.894564090918275
3915,7032,83,94,23,8344,2764,29824,3339,14087,33,62090337,58,112.082907372177,1.95655948031232,33,523,3,0.0873355239070054
3619,6867,78,90,120,8285,3088,29712,3980,14321,29,64184838,56,112.082907372177,1.39754248593737,34,523,3,0.539010349313424
3642,6552,75,86,152,9119,2829,29931,3595,14487,42,79630154,53,112.082907372177,0.838525491562421,35,523,3,0.428449936007297
3981,7128,85,98,47,9457,2787,29836,3795,14661,34,131079598,56,112.082907372177,0.279508497187474,36,523,3,0.617153494459035
3929,7135,84,96,41,9444,3077,29847,3331,14821,37,153238654,56,112.082907372177,-0.279508497187474,37,523,3,0.558875876956837
3706,6996,81,92,200,9593,3258,29818,3103,14725,40,224074026,54,112.082907372177,-0.838525491562421,38,523,3,0.225850688199737
3824,7052,81,94,238,10409,3336,29829,3219,14872,42,356128566,54,112.082907372177,-1.39754248593737,39,523,3,0.104519529950634
4037,7288,86,102,233,11278,3336,29938,2716,15101,55,428318094,56,112.082907372177,-1.95655948031232,40,523,3,0.00997765604969036
3498,6441,74,88,21,11464,2726,29943,2663,14920,54,560688390,55,112.082907372177,-2.51557647468726,41,523,3,0.0591533040753343
3435,6431,74,89,15,10387,1785,29946,2712,14782,51,321283162,53,112.082907372177,-3.07459346906221,42,523,3,0.322652370507717
3843,7069,81,90,24,8401,2649,29865,3451,14835,34,55947586,57,112.641924366552,2.51557647468726,32,524,3,0.779476506848221
3913,7246,84,94,44,7741,2782,29814,3607,14322,33,60014814,57,112.641924366552,1.95655948031232,33,524,3,0.335478586307353
3586,6944,77,88,192,7466,3048,29714,4114,14487,31,62591471,55,112.641924366552,1.39754248593737,34,524,3,0.61956861250297
3462,6293,71,83,46,7890,2931,29904,3668,14522,39,87651124,53,112.641924366552,0.838525491562421,35,524,3,0.992885717464124
3440,6582,74,87,82,8203,2880,29724,4128,14509,31,136272216,54,112.641924366552,0.279508497187474,36,524,3,0.648005694952403
3805,7063,83,95,119,8341,2909,29776,3623,14603,35,160579421,55,112.641924366552,-0.279508497187474,37,524,3,0.539775820318468
3494,6700,76,88,341,9262,3041,29817,3419,14742,40,238465244,53,112.641924366552,-0.838525491562421,38,524,3,0.23225475305078
3889,7048,82,95,190,10700,3137,29889,3265,15017,46,383928858,55,112.641924366552,-1.39754248593737,39,524,3,0.739832227063707
4295,7585,91,105,201,11901,3137,29953,2816,15222,56,463462668,56,112.641924366552,-1.95655948031232,40,524,3,0.88899234515285
3642,6682,77,88,0,8158,1680,29882,3364,14564,35,40520192,55,113.200941360927,3.07459346906221,31,525,3,0.859807625912606
3847,7100,82,91,74,8401,2589,29844,3649,14604,35,53784556,56,113.200941360927,2.51557647468726,32,525,3,0.597060788610351
3890,7215,83,93,190,7741,2641,29804,3998,14877,38,59487212,55,113.200941360927,1.95655948031232,33,525,3,0.654752143480193
3442,6856,76,87,240,7466,2939,29676,4783,14672,31,62884337,54,113.200941360927,1.39754248593737,34,525,3,0.915013993756726
3564,6784,77,90,58,7890,3265,29669,3693,14188,32,89663087,55,113.200941360927,0.838525491562421,35,525,3,0.433183080639157
3263,6547,72,85,135,8203,2959,29582,4105,14042,27,140095394,53,113.200941360927,0.279508497187474,36,525,3,0.28976075584224
3429,6681,75,87,385,8341,2893,29646,3346,14071,33,165308130,52,113.200941360927,-0.279508497187474,37,525,3,0.631882300545926
3579,6744,77,88,451,9262,2804,29856,3452,14615,41,245473030,54,113.200941360927,-0.838525491562421,38,525,3,0.295421839485955
3943,7039,83,97,143,10700,2719,29902,3539,14850,43,394295792,56,113.200941360927,-1.39754248593737,39,525,3,0.622028790367341
3247,6026,65,83,84,11901,2719,29960,2874,14927,56,475617895,54,113.200941360927,-1.95655948031232,40,525,3,0.0475341941914539
3315,6227,69,87,27,12001,2733,29962,2861,15173,56,628273200,55,113.200941360927,-2.51557647468726,41,525,3,0.994609895249091
4383,7907,92,99,15,7984,1906,29854,3239,14856,34,38319060,57,113.759958355302,3.63361046343716,30,526,3,0.206764149130446
3825,7194,81,91,53,7773,1883,29799,3400,14443,33,42057503,56,113.759958355302,3.07459346906221,31,526,3,0.607363956107084
3738,7234,80,90,138,7295,2861,29750,3855,14527,32,49458496,54,113.759958355302,2.51557647468726,32,526,3,0.347630325692841
3660,7078,79,89,158,6691,3128,29753,4400,14871,36,58432008,55,113.759958355302,1.95655948031232,33,526,3,0.717737067921327
3335,6785,74,86,267,6638,2751,29615,4623,14515,31,63470072,53,113.759958355302,1.39754248593737,34,526,3,0.0279932951713195
3383,6889,77,89,380,6558,3234,29563,3447,14061,30,93687013,53,113.759958355302,0.838525491562421,35,526,3,0.0668417611778476
3234,6585,72,83,526,7320,2698,29597,3570,14071,31,147741751,52,113.759958355302,0.279508497187474,36,526,3,0.927064140870894
3422,6592,74,86,620,8247,2592,29771,3244,13979,37,174765549,51,113.759958355302,-0.279508497187474,37,526,3,0.0877717606376327
3746,6850,81,92,288,9606,2483,29882,3426,14408,42,259488602,54,113.759958355302,-0.838525491562421,38,526,3,0.332398561915436
3373,6118,69,83,96,10925,2543,29902,3424,14586,43,415029662,52,113.759958355302,-1.39754248593737,39,526,3,0.526180895421029
3307,6086,67,83,54,11906,2543,29937,3067,14812,50,499928349,53,113.759958355302,-1.95655948031232,40,526,3,0.246642124058313
3376,6276,70,87,25,12372,2633,29939,2851,14921,52,659225923,55,113.759958355302,-2.51557647468726,41,526,3,0.542899456586946
3499,6413,73,88,19,11176,2373,29927,3029,15107,46,383923088,55,113.759958355302,-3.07459346906221,42,526,3,0.780867850604077
3674,6906,74,87,3,7277,1846,29964,2850,13078,47,14714686,54,114.318975349677,4.75164445218705,28,527,3,0.521882381409282
3844,7134,79,89,42,7758,2386,29924,3129,16029,40,37084573,58,114.318975349677,4.19262745781211,29,527,3,0.931949933886006
