YY,MM,DD,system_index,QC_500m,Range,SensorAzimuth,SensorZenith,SolarAzimuth,SolarZenith,date1,date_end,date_start,ecoregion,flux_data,flux_sitenames,gflags,granule_pnt,iobs_res,koeppen_geiger,landcover_igbp,num_observations_1km,num_observations_500m,obscov_500m,orbit_pnt,primary_veg_type,q_scan,secondary_veg_type,site_num,sitename,state_1km,sur_refl_b01,sur_refl_b02,sur_refl_b03,sur_refl_b04,sur_refl_b05,sur_refl_b06,sur_refl_b07,wwf_biome,x_geo,Var38,Var39,,
2006,8,1,2006_08_01_0000000000000000014e,1073741824,36701,9696,4205,13629,3279,13361,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,1,1,20,0,DB,15,EN,64,acadia,1041,6240,6796,6062,6158,6290,5677,3774,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,2,2006_08_02_0000000000000000014e,1073741824,30777,-7632,2429,15467,2867,13362,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,44,1,DB,15,EN,64,acadia,1297,743,3044,743,928,2832,1825,1039,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,3,2006_08_03_0000000000000000014e,1073741824,43972,9474,5358,13239,3479,13363,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,4,2,10,0,DB,15,EN,64,acadia,1041,7991,7986,7941,8028,7476,5516,3180,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,4,2006_08_04_0000000000000000014e,1073741824,28399,-7933,429,14957,3017,13364,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,56,1,DB,15,EN,64,acadia,1041,8580,8679,8373,8560,6979,4556,2236,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,5,2006_08_05_0000000000000000014e,1073741824,46218,-7024,5615,17021,2779,13365,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,4,2,11,1,DB,12,EN,64,acadia,1808,567,2639,552,742,2374,1380,643,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,6,2006_08_06_0000000000000000014e,1073741824,29451,9917,1678,14488,3183,13366,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,37,1,DB,12,EN,64,acadia,80,343,4015,134,547,4071,2207,882,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,7,2006_08_07_0000000000000000014e,1073741824,38983,-7296,4628,16442,2881,13367,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,26,1,DB,15,EN,64,acadia,1041,7625,8000,7227,7565,7153,6612,4483,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,8,2006_08_08_0000000000000000014e,1073741824,33693,9827,3479,14059,3363,13368,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,31,1,DB,15,EN,64,acadia,8208,339,3496,177,532,3447,1847,749,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,9,2006_08_09_0000000000000000014e,1073741824,33022,-7462,3274,15902,3002,13369,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,23,1,DB,15,EN,64,acadia,80,235,2559,153,368,2386,1249,451,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,10,2006_08_10_0000000000000000014e,1073741824,40221,9547,4836,13662,3555,13370,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,4,1,23,0,DB,9,EN,64,acadia,1552,1036,3759,1020,1248,3412,1853,732,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,11,2006_08_11_0000000000000000014e,1073755137,29192,-7805,1470,15400,3143,13371,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,27,1,DB,15,EN,64,acadia,1040,46,3257,-100,222,2945,1548,504,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,12,2006_08_12_0000000000000000014e,1073741824,50064,-6912,6001,17415,2962,13372,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,7,2,10,1,DB,1,EN,64,acadia,1042,237,3377,33,425,3088,1690,618,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,13,2006_08_13_0000000000000000014e,1073741824,28487,10660,639,14936,3299,13373,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,29,1,DB,15,EN,64,acadia,1040,731,3282,648,917,3344,1851,900,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,14,2006_08_14_0000000000000000014e,1073741824,42509,-7228,5164,16863,3054,13374,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,4,2,16,1,DB,13,EN,64,acadia,1041,4973,5448,4916,5033,5089,4043,2763,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,15,2006_08_15_0000000000000000014e,1073741824,31245,9870,2640,14504,3471,13375,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,3,1,33,1,DB,15,EN,64,acadia,1041,7303,7438,7289,7311,6729,3632,2264,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,16,2006_08_16_0000000000000000014e,1073755137,35798,-7384,4004,16336,3167,13376,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,30,1,DB,15,EN,64,acadia,144,92,2757,-59,225,2538,1385,454,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,17,2006_08_17_0000000000000000014e,1073741824,36757,9681,4215,14107,3656,13377,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,2,1,22,0,DB,15,EN,64,acadia,8208,383,3394,183,569,3238,1879,732,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,18,2006_08_18_0000000000000000014e,1073755137,30781,-7632,2430,15846,3297,13378,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,26,1,DB,15,EN,64,acadia,8212,128,3224,-80,288,3146,1593,577,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,19,2006_08_19_0000000000000000014e,1073741824,43980,9474,5358,13744,3850,13379,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,4,2,16,0,DB,15,EN,64,acadia,1041,4580,4933,4531,4634,4515,2947,1551,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,20,2006_08_20_0000000000000000014e,1073741824,28405,-8172,430,15388,3445,13380,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,34,1,DB,15,EN,64,acadia,1041,4344,5226,4355,4457,4862,3398,2422,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,21,2006_08_21_0000000000000000014e,1073741824,46229,-7111,5616,17266,3255,13381,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,6,2,14,1,DB,6,EN,64,acadia,1041,6309,6267,6513,6534,5334,4129,2355,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,22,2006_08_22_0000000000000000014e,1073741824,29471,10041,1687,14958,3606,13382,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,25,1,DB,15,EN,64,acadia,80,323,3601,138,502,3722,2043,795,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,24,2006_08_24_0000000000000000014e,1073741824,33735,9777,3489,14560,3781,13384,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,28,1,DB,15,EN,64,acadia,8208,451,4186,317,655,4229,2326,904,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,25,2006_08_25_0000000000000000014e,1073741824,33027,-7596,3274,16283,3479,13385,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,5,1,40,1,DB,3,EN,64,acadia,80,202,2883,28,324,2939,1501,568,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,26,2006_08_26_0000000000000000014e,1073755137,40230,9546,4836,14191,3968,13386,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,4,1,20,0,DB,12,EN,64,acadia,208,180,3315,-100,239,3452,1775,669,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,27,2006_08_27_0000000000000000014e,1073741824,29189,-7843,1461,15830,3615,13387,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,46,1,DB,15,EN,64,acadia,1809,3434,4164,3617,3608,3742,1998,1067,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,28,2006_08_28_0000000000000000014e,1073741824,48134,9319,5820,13846,4165,13388,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,7,2,12,0,DB,9,EN,64,acadia,1041,7670,7682,7792,7757,7013,5140,3264,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,29,2006_08_29_0000000000000000014e,1073741824,28502,10167,654,15407,3767,13389,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,44,1,DB,15,EN,64,acadia,1041,7871,7941,7846,7925,5804,1873,885,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,30,2006_08_30_0000000000000000014e,1073741824,42442,-7184,5153,17160,3576,13390,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,5,2,15,1,DB,15,EN,64,acadia,1041,2360,3738,2374,2508,3741,3054,2585,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,8,31,2006_08_31_0000000000000000014e,1075838976,31276,9990,2650,15010,3932,13391,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,28,1,DB,15,EN,64,acadia,8328,395,3435,236,579,3095,1869,724,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,1,2006_09_01_0000000000000000014e,1073741824,35807,-7468,4004,16700,3685,13392,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,4,1,33,1,DB,6,EN,64,acadia,144,264,2766,181,398,2626,1472,505,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,2,2006_09_02_0000000000000000014e,1073741824,36763,9681,4215,14641,4108,13393,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,19,0,DB,15,EN,64,acadia,1809,2113,3223,2187,2263,3019,1950,1106,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,3,2006_09_03_0000000000000000014e,1073741824,30768,-7656,2420,16260,3811,13394,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,28,1,DB,15,EN,64,acadia,1042,752,2789,688,884,2885,1750,1170,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,4,2006_09_04_0000000000000000014e,1073741824,44080,9494,5370,14292,4296,13395,2019-01-13,2007-03-15,8,false,,0,0,2,Dfb,5,7,2,14,0,DB,9,EN,64,acadia,1041,7606,7858,7488,7603,7533,6262,4432,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,5,2006_09_05_0000000000000000014e,1075838976,28406,-8565,415,15842,3952,13396,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,32,1,DB,15,EN,64,acadia,1809,1100,3363,1105,1291,2905,1793,762,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,6,2006_09_06_0000000000000000014e,1073741824,46140,-7015,5605,17538,3815,13397,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,4,2,11,1,DB,15,EN,64,acadia,1041,6992,7225,6879,7110,6682,4463,2457,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,7,2006_09_07_0000000000000000014e,1073741824,29489,9915,1696,15449,4105,13398,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,27,1,DB,15,EN,64,acadia,1041,8805,9556,8171,8693,8312,6229,3438,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,8,2006_09_08_0000000000000000014e,1073741824,38940,-7235,4618,17091,3914,13399,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,22,1,DB,2,EN,64,acadia,1041,4766,5597,4756,4852,5645,5032,4008,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,9,2006_09_09_0000000000000000014e,1073741824,33775,9760,3498,15077,4271,13400,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,28,1,DB,15,EN,64,acadia,208,207,3320,94,418,3438,1816,693,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,10,2006_09_10_0000000000000000014e,1073755137,33004,-7581,3265,16665,4027,13401,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,19,1,DB,15,EN,64,acadia,144,119,2518,-52,232,2654,1308,477,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,11,2006_09_11_0000000000000000014e,1073755137,40303,9556,4846,14727,4448,13402,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,15,0,DB,15,EN,64,acadia,144,306,3555,-76,406,3657,1963,756,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,12,2006_09_12_0000000000000000014e,1073741824,29182,-7953,1453,16256,4157,13403,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,38,1,DB,15,EN,64,acadia,80,279,2825,161,408,2998,1497,561,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,13,2006_09_13_0000000000000000014e,1073741824,48140,9351,5820,14400,4635,13404,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,3,2,11,0,DB,13,EN,64,acadia,144,245,2679,52,394,2826,1428,481,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,14,2006_09_14_0000000000000000014e,1073741824,28512,10555,665,15867,4299,13405,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,28,1,DB,15,EN,64,acadia,1041,4111,5286,4110,4263,4928,4191,2894,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,15,2006_09_15_0000000000000000014e,1073741824,42376,-7163,5143,17453,4160,13406,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,6,2,15,1,DB,11,EN,64,acadia,1041,4605,5428,4560,4707,5102,4836,3539,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,16,2006_09_16_0000000000000000014e,1073755137,31300,9968,2659,15498,4455,13407,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,44,1,DB,15,EN,64,acadia,208,123,3026,-100,62,3182,1730,685,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,17,2006_09_17_0000000000000000014e,1073968181,35726,-7358,3985,17039,4264,13408,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,22,1,DB,5,EN,64,acadia,208,-52,2537,-100,-100,2521,1470,531,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,18,2006_09_18_0000000000000000014e,1073741824,36866,9691,4235,15146,4622,13409,2019-01-13,2007-03-15,8,false,,0,1,2,Dfb,5,3,1,30,0,DB,15,EN,64,acadia,144,434,3116,210,565,3056,1795,733,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,19,2006_09_19_0000000000000000014e,1073741824,30734,-7681,2402,16640,4381,13410,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,45,1,DB,15,EN,64,acadia,1041,4302,5522,4061,4296,5688,5223,4320,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,20,2006_09_20_0000000000000000014e,1073741824,44169,9446,5380,14813,4799,13411,2019-01-13,2007-03-15,8,false,,0,0,1,Dfb,5,6,2,17,0,DB,12,EN,64,acadia,1041,7635,7513,7687,7696,6075,3409,1759,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,21,2006_09_21_0000000000000000014e,1073741824,28402,-7947,393,16258,4513,13412,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,58,1,DB,15,EN,64,acadia,8208,218,3020,1,315,3239,1675,662,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,22,2006_09_22_0000000000000000014e,1073741824,52507,9261,6218,14498,4983,13413,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,5,2,10,0,DB,7,EN,64,acadia,80,354,3429,179,511,3494,1849,729,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,23,2006_09_23_0000000000000000014e,1073741824,29517,10158,1715,15892,4656,13414,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,47,1,DB,15,EN,64,acadia,1041,8572,8504,8487,8571,6362,2334,1243,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,24,2006_09_24_0000000000000000014e,1073741824,38886,-7313,4609,17383,4513,13415,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,17,1,DB,15,EN,64,acadia,1041,7217,7222,7265,7318,6623,4118,2356,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,25,2006_09_25_0000000000000000014e,1073755137,33845,9773,3517,15540,4812,13416,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,38,1,DB,15,EN,64,acadia,144,317,3045,-62,374,2916,1720,641,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,26,2006_09_26_0000000000000000014e,1073741824,32945,-7467,3246,16993,4620,13417,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,33,1,DB,14,EN,64,acadia,1040,810,1606,856,887,1726,1292,1033,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,27,2006_09_27_0000000000000000014e,1073741824,40369,9590,4856,15207,4977,13418,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,18,0,DB,15,EN,64,acadia,80,365,3112,91,474,3213,1743,658,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,28,2006_09_28_0000000000000000014e,1073741824,29151,-7740,1425,16616,4739,13419,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,3,1,34,1,DB,15,EN,64,acadia,1041,4094,5139,3826,4056,5433,4591,3679,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,29,2006_09_29_0000000000000000014e,1073741824,49840,-6930,5979,-17920,4693,13420,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,7,2,8,1,DB,8,EN,64,acadia,1041,7828,7788,7906,7982,6916,4616,3270,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,9,30,2006_09_30_0000000000000000014e,1073741824,28525,10384,691,16255,4871,13421,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,3,1,45,1,DB,15,EN,64,acadia,1040,753,2806,505,791,2890,1852,1243,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,1,2006_10_01_0000000000000000014e,1073741824,42297,-7154,5132,17691,4774,13422,2019-01-13,2007-03-15,8,false,,0,2,3,Dfb,5,8,2,18,1,DB,9,EN,64,acadia,1296,551,2492,507,669,2532,1425,557,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,2,2006_10_02_0000000000000000014e,1073741824,31344,9965,2678,15908,5015,13423,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,2,1,22,1,DB,15,EN,64,acadia,1041,7282,7401,7074,7237,6874,4771,3130,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,3,2006_10_03_0000000000000000014e,1073741824,35681,-7374,3975,17313,4869,13424,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,20,1,DB,11,EN,64,acadia,208,302,2317,116,354,2353,1449,544,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,4,2006_10_04_0000000000000000014e,1073741824,36909,9716,4244,15573,5169,13425,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,1,1,21,0,DB,15,EN,64,acadia,1809,2362,3374,2458,2475,3338,2071,1146,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,5,2006_10_05_0000000000000000014e,1073741824,30674,-7573,2374,16942,4976,13426,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,46,1,DB,15,EN,64,acadia,1041,396,1179,406,457,1340,823,498,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,6,2006_10_06_0000000000000000014e,1073741824,44250,9410,5390,15252,5333,13427,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,8,2,18,0,DB,7,EN,64,acadia,1801,2121,3070,1969,2172,2948,1674,828,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,7,2006_10_07_0000000000000000014e,1073741824,28391,-7536,366,16586,5096,13428,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,36,1,DB,12,EN,64,acadia,80,418,2369,224,455,2541,1542,601,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,8,2006_10_08_0000000000000000014e,1073741824,52637,9205,6229,14945,5508,13429,2019-01-13,2007-03-15,8,false,,0,1,3,Dfb,5,7,2,9,0,DB,3,EN,64,acadia,144,592,2921,409,687,3086,1728,700,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,9,2006_10_09_0000000000000000014e,1075838976,29552,10152,1743,16241,5228,13430,2019-01-13,2007-03-15,8,false,,0,1,0,Dfb,5,2,1,33,1,DB,15,EN,64,acadia,80,536,2907,221,510,2892,1967,810,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,10,2006_10_10_0000000000000000014e,1073741824,38822,-7328,4599,17597,5122,13431,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,23,1,DB,3,EN,64,acadia,144,403,2182,167,393,2311,1433,587,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,11,2006_10_11_0000000000000000014e,1073741824,33908,9801,3536,15906,5370,13432,2019-01-13,2007-03-15,8,false,,0,3,1,Dfb,5,3,2,29,2,DB,15,EN,64,acadia,1041,5895,6018,5833,5916,5286,2752,1294,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,12,2006_10_12_0000000000000000014e,1073741824,32880,-7537,3227,17235,5218,13433,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,24,1,DB,15,EN,64,acadia,1041,8901,9064,8475,8792,8161,5868,3157,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,13,2006_10_13_0000000000000000014e,1073741824,40426,9552,4866,15587,5523,13434,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,1,1,20,0,DB,15,EN,64,acadia,144,408,2449,52,402,2483,1488,639,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,14,2006_10_14_0000000000000000014e,1073741824,29113,-7669,1397,16882,5327,13435,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,2,1,46,1,DB,15,EN,64,acadia,1041,543,1367,552,571,1796,1042,631,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,15,2006_10_15_0000000000000000014e,1073755137,48359,9377,5843,15277,5686,13436,2019-01-13,2007-03-15,8,false,,0,0,3,Dfb,5,5,2,10,0,DB,14,EN,64,acadia,208,501,2778,-100,363,2905,1931,841,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,16,2006_10_16_0000000000000000014e,1073741824,28534,10368,718,16540,5446,13437,2019-01-13,2007-03-15,8,false,,0,2,0,Dfb,5,1,1,33,1,DB,15,EN,64,acadia,1553,5674,6616,5236,5656,6327,5550,4493,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,17,2006_10_17_0000000000000000014e,NaN,56912,9182,6555,14985,5854,13438,2019-01-13,2007-03-15,8,false,,0,1,NaN,Dfb,5,1,0,NaN,0,DB,NaN,EN,64,acadia,1809,NaN,NaN,NaN,NaN,NaN,NaN,NaN,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,18,2006_10_18_0000000000000000014e,1073741824,31408,9821,2705,16208,5577,13439,2019-01-13,2007-03-15,8,false,,0,1,3,Dfb,5,4,1,39,1,DB,15,EN,64,acadia,1033,8688,8602,8717,8760,7085,5412,3198,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,19,2006_10_19_0000000000000000014e,1073741824,35596,-7378,3956,17491,5460,13440,2019-01-13,2007-03-15,8,false,,0,2,1,Dfb,5,2,1,16,1,DB,15,EN,64,acadia,1041,6445,6646,6367,6445,6124,5630,3462,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,20,2006_10_20_0000000000000000014e,1073741824,36954,9620,4254,15889,5718,13441,2019-01-13,2007-03-15,8,false,,0,1,1,Dfb,5,3,1,20,0,DB,12,EN,64,acadia,1041,8052,7947,8108,8078,7069,3697,2110,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,21,2006_10_21_0000000000000000014e,1073741824,30651,-7574,2365,17145,5557,13442,2019-01-13,2007-03-15,8,false,,0,2,2,Dfb,5,3,1,40,1,DB,15,EN,64,acadia,1041,2967,4269,2582,2881,4279,3947,3029,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
2006,10,22,2006_10_22_0000000000000000014e,1073741824,44245,9409,5390,15579,5868,13443,2019-01-13,2007-03-15,8,false,,0,0,0,Dfb,5,4,2,11,0,DB,3,EN,64,acadia,80,617,2657,275,539,3040,2191,1051,4,{"type":"Point","coordinates":[-68.26083304186548,44.376942470186]},,
